"X2" "X1.x" "X3.x" "X1.y" "X3.y"
"4124" "066775a36b43591b07aa900b6f170f64" 228 "chemoheterotrophy" 8106 "Alistipes"
"4509" "06ff8638b352ee96c954872cf0340753" 247 "animal_parasites_or_symbionts" 3096 "Roseburia"
"4516" "06ff8638b352ee96c954872cf0340753" 252 "mammal_gut" 3096 "Roseburia"
"4544" "06ff8638b352ee96c954872cf0340753" 251 "human_gut" 3096 "Roseburia"
"4642" "06ff8638b352ee96c954872cf0340753" 250 "human_associated" 3096 "Roseburia"
"4852" "06ff8638b352ee96c954872cf0340753" 249 "fermentation" 3096 "Roseburia"
"4873" "06ff8638b352ee96c954872cf0340753" 248 "chemoheterotrophy" 3096 "Roseburia"
"5685" "0774ce5decccc12bc55eb65f8841d569" 267 "fermentation" 5162 "Alistipes"
"5713" "0774ce5decccc12bc55eb65f8841d569" 266 "chemoheterotrophy" 5162 "Alistipes"
"6077" "084eadf1f4cfe53592033f66288021a5" 296 "chemoheterotrophy" 10345 "Alistipes"
"6084" "084eadf1f4cfe53592033f66288021a5" 297 "fermentation" 10345 "Alistipes"
"6469" "08728f733ef2c2f28c00a8043b9a99ee" 300 "chemoheterotrophy" 2610 "Alistipes"
"6504" "08728f733ef2c2f28c00a8043b9a99ee" 301 "fermentation" 2610 "Alistipes"
"6861" "094b75ccfbdb8c23e3e1816b452734d4" 328 "chemoheterotrophy" 2652 "Alistipes"
"6896" "094b75ccfbdb8c23e3e1816b452734d4" 329 "fermentation" 2652 "Alistipes"
"7253" "09e44ef55f0ac8f6a9da23677ec356e6" 348 "chemoheterotrophy" 1358 "Alistipes"
"7288" "09e44ef55f0ac8f6a9da23677ec356e6" 349 "fermentation" 1358 "Alistipes"
"7645" "09fd5d3eed5aa5779ab971ec0bb12938" 355 "fermentation" 10006 "Alistipes"
"7652" "09fd5d3eed5aa5779ab971ec0bb12938" 354 "chemoheterotrophy" 10006 "Alistipes"
"8037" "0a088091fa7dc8e6a3b88ed13b8785e7" 361 "fermentation" 796 "[Clostridium]"
"8072" "0a088091fa7dc8e6a3b88ed13b8785e7" 360 "chemoheterotrophy" 796 "[Clostridium]"
"8429" "0a41ca46a1e4c8c9cc8fc0958d536ad9" 363 "fermentation" 2001 "Succinispira"
"8443" "0a41ca46a1e4c8c9cc8fc0958d536ad9" 362 "chemoheterotrophy" 2001 "Succinispira"
"8821" "0a45b5a645b44feee1f8641d9a5860ec" 367 "fermentation" 3707 "Alistipes"
"8849" "0a45b5a645b44feee1f8641d9a5860ec" 366 "chemoheterotrophy" 3707 "Alistipes"
"9213" "0a4c085778053078e22e3e692672485b" 369 "fermentation" 4313 "Alistipes"
"9227" "0a4c085778053078e22e3e692672485b" 368 "chemoheterotrophy" 4313 "Alistipes"
"9605" "0b311fd10d1a4071f1c20a67adaa55ac" 391 "animal_parasites_or_symbionts" 290 "Prevotella"
"9801" "0b9c61ef25ed68e765920790e20ffd13" 395 "animal_parasites_or_symbionts" 5898 "Prevotella"
"9822" "0b9c61ef25ed68e765920790e20ffd13" 396 "chemoheterotrophy" 5898 "Prevotella"
"9829" "0b9c61ef25ed68e765920790e20ffd13" 397 "fermentation" 5898 "Prevotella"
"9850" "0b9c61ef25ed68e765920790e20ffd13" 398 "xylanolysis" 5898 "Prevotella"
"10585" "0c0a098c22b367fd29122243aec5f4a3" 407 "fermentation" 5582 "Prevotella"
"10592" "0c0a098c22b367fd29122243aec5f4a3" 408 "xylanolysis" 5582 "Prevotella"
"10641" "0c0a098c22b367fd29122243aec5f4a3" 405 "animal_parasites_or_symbionts" 5582 "Prevotella"
"10669" "0c0a098c22b367fd29122243aec5f4a3" 406 "chemoheterotrophy" 5582 "Prevotella"
"11369" "0dc38d7207b3a4a15aae57c7b10fc7d4" 436 "fermentation" 10262 "Succinispira"
"11390" "0dc38d7207b3a4a15aae57c7b10fc7d4" 435 "chemoheterotrophy" 10262 "Succinispira"
"11761" "0f60c24eede660117428d84d0c29cac1" 488 "chemoheterotrophy" 6018 "Alistipes"
"11768" "0f60c24eede660117428d84d0c29cac1" 489 "fermentation" 6018 "Alistipes"
"12153" "1474b2bbdcb9adee4ee0a3b0e78c48cb" 597 "fermentation" 770 "Alistipes"
"12160" "1474b2bbdcb9adee4ee0a3b0e78c48cb" 596 "chemoheterotrophy" 770 "Alistipes"
"12545" "15a5986b70930b9837711d53092f0908" 644 "fermentation" 3784 "Succinispira"
"12559" "15a5986b70930b9837711d53092f0908" 643 "chemoheterotrophy" 3784 "Succinispira"
"12937" "161a7c721ecb44a7781fe66251842d19" 657 "fermentation" 4544 "Alistipes"
"12958" "161a7c721ecb44a7781fe66251842d19" 656 "chemoheterotrophy" 4544 "Alistipes"
"13329" "16f7e838ffe8e52ee0869beab6931b99" 680 "fermentation" 2486 "Alistipes"
"13350" "16f7e838ffe8e52ee0869beab6931b99" 679 "chemoheterotrophy" 2486 "Alistipes"
"13721" "17891e2df9310e5b5e0a74661b96b2de" 694 "human_associated" 7953 "Roseburia"
"13735" "17891e2df9310e5b5e0a74661b96b2de" 695 "human_gut" 7953 "Roseburia"
"13749" "17891e2df9310e5b5e0a74661b96b2de" 693 "fermentation" 7953 "Roseburia"
"13791" "17891e2df9310e5b5e0a74661b96b2de" 696 "mammal_gut" 7953 "Roseburia"
"13931" "17891e2df9310e5b5e0a74661b96b2de" 692 "chemoheterotrophy" 7953 "Roseburia"
"14169" "17891e2df9310e5b5e0a74661b96b2de" 691 "animal_parasites_or_symbionts" 7953 "Roseburia"
"14897" "19c3a7920f64ba9e0986a4bc5588086c" 749 "fermentation" 9146 "Alistipes"
"14904" "19c3a7920f64ba9e0986a4bc5588086c" 748 "chemoheterotrophy" 9146 "Alistipes"
"15289" "1a59c01f81f3752a608be801b3e2c41e" 771 "mammal_gut" 1512 "Roseburia"
"15331" "1a59c01f81f3752a608be801b3e2c41e" 770 "human_gut" 1512 "Roseburia"
"15373" "1a59c01f81f3752a608be801b3e2c41e" 769 "human_associated" 1512 "Roseburia"
"15583" "1a59c01f81f3752a608be801b3e2c41e" 768 "fermentation" 1512 "Roseburia"
"15716" "1a59c01f81f3752a608be801b3e2c41e" 766 "animal_parasites_or_symbionts" 1512 "Roseburia"
"15730" "1a59c01f81f3752a608be801b3e2c41e" 767 "chemoheterotrophy" 1512 "Roseburia"
"16465" "1b9e69c72f75feb687e26c8de3e74d15" 794 "fermentation" 3844 "Alistipes"
"16500" "1b9e69c72f75feb687e26c8de3e74d15" 793 "chemoheterotrophy" 3844 "Alistipes"
"16857" "1ccf78df4c0c53b1235f4878f6ec1d88" 820 "fermentation" 9306 "Succinispira"
"16864" "1ccf78df4c0c53b1235f4878f6ec1d88" 819 "chemoheterotrophy" 9306 "Succinispira"
"17249" "1d67afd0ab00fbc02424a1841331af0a" 843 "human_associated" 3251 "Roseburia"
"17256" "1d67afd0ab00fbc02424a1841331af0a" 845 "mammal_gut" 3251 "Roseburia"
"17270" "1d67afd0ab00fbc02424a1841331af0a" 844 "human_gut" 3251 "Roseburia"
"17277" "1d67afd0ab00fbc02424a1841331af0a" 842 "fermentation" 3251 "Roseburia"
"17424" "1d67afd0ab00fbc02424a1841331af0a" 841 "chemoheterotrophy" 3251 "Roseburia"
"17501" "1d67afd0ab00fbc02424a1841331af0a" 840 "animal_parasites_or_symbionts" 3251 "Roseburia"
"18425" "1db331ef1773d7b27b8e386278202b7e" 854 "fermentation" 449 "[Clostridium]"
"18432" "1db331ef1773d7b27b8e386278202b7e" 853 "chemoheterotrophy" 449 "[Clostridium]"
"18817" "1db8837c83da9cd507be51701facf59d" 858 "fermentation" 5427 "Alistipes"
"18824" "1db8837c83da9cd507be51701facf59d" 857 "chemoheterotrophy" 5427 "Alistipes"
"19209" "1dc6ebe69ceaeed4de4c0541b4b80411" 859 "animal_parasites_or_symbionts" 892 "Roseburia"
"19216" "1dc6ebe69ceaeed4de4c0541b4b80411" 863 "human_gut" 892 "Roseburia"
"19230" "1dc6ebe69ceaeed4de4c0541b4b80411" 864 "mammal_gut" 892 "Roseburia"
"19237" "1dc6ebe69ceaeed4de4c0541b4b80411" 862 "human_associated" 892 "Roseburia"
"19244" "1dc6ebe69ceaeed4de4c0541b4b80411" 860 "chemoheterotrophy" 892 "Roseburia"
"19251" "1dc6ebe69ceaeed4de4c0541b4b80411" 861 "fermentation" 892 "Roseburia"
"20385" "1e5e87e77dc1261102c6ef8d08af7066" 885 "fermentation" 7467 "Alistipes"
"20406" "1e5e87e77dc1261102c6ef8d08af7066" 884 "chemoheterotrophy" 7467 "Alistipes"
"20777" "1eda456aa0a8d58fcb46b4caddc739b5" 895 "animal_parasites_or_symbionts" 1137 "Roseburia"
"20798" "1eda456aa0a8d58fcb46b4caddc739b5" 899 "human_gut" 1137 "Roseburia"
"20805" "1eda456aa0a8d58fcb46b4caddc739b5" 900 "mammal_gut" 1137 "Roseburia"
"20854" "1eda456aa0a8d58fcb46b4caddc739b5" 898 "human_associated" 1137 "Roseburia"
"20980" "1eda456aa0a8d58fcb46b4caddc739b5" 897 "fermentation" 1137 "Roseburia"
"21190" "1eda456aa0a8d58fcb46b4caddc739b5" 896 "chemoheterotrophy" 1137 "Roseburia"
"21953" "20897e550e14af0249ae47963ea30fb8" 956 "chemoheterotrophy" 7171 "Alistipes"
"21988" "20897e550e14af0249ae47963ea30fb8" 957 "fermentation" 7171 "Alistipes"
"22345" "23039c40426b483e93d9be8d743adfff" 1025 "chemoheterotrophy" 8199 "Succinispira"
"22352" "23039c40426b483e93d9be8d743adfff" 1026 "fermentation" 8199 "Succinispira"
"22737" "2324da3cf4903a472dfd57e68223123b" 1040 "mammal_gut" 1350 "Roseburia"
"22744" "2324da3cf4903a472dfd57e68223123b" 1039 "human_gut" 1350 "Roseburia"
"22793" "2324da3cf4903a472dfd57e68223123b" 1038 "human_associated" 1350 "Roseburia"
"22814" "2324da3cf4903a472dfd57e68223123b" 1037 "fermentation" 1350 "Roseburia"
"22835" "2324da3cf4903a472dfd57e68223123b" 1036 "chemoheterotrophy" 1350 "Roseburia"
"23087" "2324da3cf4903a472dfd57e68223123b" 1035 "animal_parasites_or_symbionts" 1350 "Roseburia"
"23913" "23d5c54455d77c9685f09db7c6b7c3e1" 1059 "chemoheterotrophy" 5739 "Alistipes"
"23934" "23d5c54455d77c9685f09db7c6b7c3e1" 1060 "fermentation" 5739 "Alistipes"
"24305" "25a3f77dfcfbdb6a70481469f9921bc7" 1107 "animal_parasites_or_symbionts" 2005 "Prevotella"
"24501" "268515314b596c422f922f99e9fa83c6" 1138 "fermentation" 6228 "Roseburia"
"24515" "268515314b596c422f922f99e9fa83c6" 1137 "chemoheterotrophy" 6228 "Roseburia"
"24522" "268515314b596c422f922f99e9fa83c6" 1140 "human_gut" 6228 "Roseburia"
"24529" "268515314b596c422f922f99e9fa83c6" 1141 "mammal_gut" 6228 "Roseburia"
"24550" "268515314b596c422f922f99e9fa83c6" 1136 "animal_parasites_or_symbionts" 6228 "Roseburia"
"24592" "268515314b596c422f922f99e9fa83c6" 1139 "human_associated" 6228 "Roseburia"
"25677" "26d0a8c57b5366723f1106b19a8d14cc" 1158 "fermentation" 1083 "Alistipes"
"25691" "26d0a8c57b5366723f1106b19a8d14cc" 1157 "chemoheterotrophy" 1083 "Alistipes"
"26069" "28018bcc13d393004c89deaa80a39b81" 1179 "chemoheterotrophy" 2410 "Alistipes"
"26083" "28018bcc13d393004c89deaa80a39b81" 1180 "fermentation" 2410 "Alistipes"
"26461" "28b873f47e0b792b74032f83dc3f2122" 1192 "chemoheterotrophy" 3508 "Alistipes"
"26468" "28b873f47e0b792b74032f83dc3f2122" 1193 "fermentation" 3508 "Alistipes"
"26853" "2a66ed645978be00a97b52437f187000" 1228 "chemoheterotrophy" 151 "Succinispira"
"26874" "2a66ed645978be00a97b52437f187000" 1229 "fermentation" 151 "Succinispira"
"27245" "2b5ea77835694032125b11d5b626c4a2" 1279 "animal_parasites_or_symbionts" 2174 "Prevotella"
"27441" "2c760dbc091b41668cf78937ca082161" 1311 "animal_parasites_or_symbionts" 5088 "Prevotella"
"27637" "2cc73d7b3814a7f31203c8e1c679691e" 1314 "animal_parasites_or_symbionts" 10228 "Prevotella"
"27833" "2dac3fde3ff51f5f9dcb2485e2c8e8c3" 1323 "chemoheterotrophy" 4833 "Alistipes"
"27840" "2dac3fde3ff51f5f9dcb2485e2c8e8c3" 1324 "fermentation" 4833 "Alistipes"
"28225" "305e829d2ebfc6de55744fd8f6d7fc07" 1402 "fermentation" 567 "Roseburia"
"28232" "305e829d2ebfc6de55744fd8f6d7fc07" 1401 "chemoheterotrophy" 567 "Roseburia"
"28267" "305e829d2ebfc6de55744fd8f6d7fc07" 1403 "human_associated" 567 "Roseburia"
"28302" "305e829d2ebfc6de55744fd8f6d7fc07" 1400 "animal_parasites_or_symbionts" 567 "Roseburia"
"28435" "305e829d2ebfc6de55744fd8f6d7fc07" 1404 "human_gut" 567 "Roseburia"
"28442" "305e829d2ebfc6de55744fd8f6d7fc07" 1405 "mammal_gut" 567 "Roseburia"
"29401" "34e9dc0523d345312773063bd62da8b3" 1586 "mammal_gut" 8657 "Roseburia"
"29436" "34e9dc0523d345312773063bd62da8b3" 1585 "human_gut" 8657 "Roseburia"
"29471" "34e9dc0523d345312773063bd62da8b3" 1584 "human_associated" 8657 "Roseburia"
"29520" "34e9dc0523d345312773063bd62da8b3" 1583 "fermentation" 8657 "Roseburia"
"29807" "34e9dc0523d345312773063bd62da8b3" 1582 "chemoheterotrophy" 8657 "Roseburia"
"29940" "34e9dc0523d345312773063bd62da8b3" 1581 "animal_parasites_or_symbionts" 8657 "Roseburia"
"30577" "35a1ec00e856bd7229eb0089ebf0032f" 1609 "human_gut" 9981 "Roseburia"
"30584" "35a1ec00e856bd7229eb0089ebf0032f" 1608 "human_associated" 9981 "Roseburia"
"30605" "35a1ec00e856bd7229eb0089ebf0032f" 1607 "fermentation" 9981 "Roseburia"
"30612" "35a1ec00e856bd7229eb0089ebf0032f" 1610 "mammal_gut" 9981 "Roseburia"
"30619" "35a1ec00e856bd7229eb0089ebf0032f" 1606 "chemoheterotrophy" 9981 "Roseburia"
"30717" "35a1ec00e856bd7229eb0089ebf0032f" 1605 "animal_parasites_or_symbionts" 9981 "Roseburia"
"31753" "36caa0947edc8a9f34b0421365f2cccd" 1638 "human_gut" 9179 "Roseburia"
"31760" "36caa0947edc8a9f34b0421365f2cccd" 1637 "human_associated" 9179 "Roseburia"
"31788" "36caa0947edc8a9f34b0421365f2cccd" 1639 "mammal_gut" 9179 "Roseburia"
"31830" "36caa0947edc8a9f34b0421365f2cccd" 1635 "chemoheterotrophy" 9179 "Roseburia"
"31865" "36caa0947edc8a9f34b0421365f2cccd" 1634 "animal_parasites_or_symbionts" 9179 "Roseburia"
"31879" "36caa0947edc8a9f34b0421365f2cccd" 1636 "fermentation" 9179 "Roseburia"
"32929" "37469017516858fc811a8d7669e3d8f7" 1653 "animal_parasites_or_symbionts" 6027 "Prevotella"
"33125" "3776c7d42df2a996efcf9c684bd82f62" 1655 "fermentation" 6274 "Succinispira"
"33139" "3776c7d42df2a996efcf9c684bd82f62" 1654 "chemoheterotrophy" 6274 "Succinispira"
"33517" "378c7b7d3f8895b3947f4ff36540dcf1" 1656 "animal_parasites_or_symbionts" 678 "Prevotella"
"33713" "37996f8e23d6a0e6c64899cd76464206" 1664 "fermentation" 7304 "Succinispira"
"33727" "37996f8e23d6a0e6c64899cd76464206" 1663 "chemoheterotrophy" 7304 "Succinispira"
"34105" "39a8c7b8d2bd8b44858910f92b5148ce" 1712 "fermentation" 8865 "Alistipes"
"34112" "39a8c7b8d2bd8b44858910f92b5148ce" 1711 "chemoheterotrophy" 8865 "Alistipes"
"34497" "3a0b7d9b6aee5ced8a8b42aa0fb85391" 1724 "animal_parasites_or_symbionts" 9002 "Prevotella"
"34693" "3b8990c32edc482d68ad43a0e3fed3f4" 1770 "animal_parasites_or_symbionts" 8588 "Prevotella"
"34889" "3c5771d879b0d329b7734bf59c62f14b" 1786 "fermentation" 8259 "[Clostridium]"
"34896" "3c5771d879b0d329b7734bf59c62f14b" 1785 "chemoheterotrophy" 8259 "[Clostridium]"
"35281" "3d37a8d09997f84ca8c77102006d0e18" 1800 "animal_parasites_or_symbionts" 5214 "Prevotella"
"35477" "3da283cb42b32a3bd5cf19e7862e8bf7" 1805 "animal_parasites_or_symbionts" 10704 "Prevotella"
"35673" "3e63b7fbc1b87fd0f638dbb6db15e014" 1815 "fermentation" 9910 "Alistipes"
"35708" "3e63b7fbc1b87fd0f638dbb6db15e014" 1814 "chemoheterotrophy" 9910 "Alistipes"
"36065" "3ebc195e31ab4c63d1371350397e04da" 1830 "mammal_gut" 363 "Roseburia"
"36086" "3ebc195e31ab4c63d1371350397e04da" 1829 "human_gut" 363 "Roseburia"
"36107" "3ebc195e31ab4c63d1371350397e04da" 1828 "human_associated" 363 "Roseburia"
"36177" "3ebc195e31ab4c63d1371350397e04da" 1827 "fermentation" 363 "Roseburia"
"36450" "3ebc195e31ab4c63d1371350397e04da" 1826 "chemoheterotrophy" 363 "Roseburia"
"36555" "3ebc195e31ab4c63d1371350397e04da" 1825 "animal_parasites_or_symbionts" 363 "Roseburia"
"37241" "3eda846ce814dd746d931203746b2d75" 1834 "animal_parasites_or_symbionts" 288 "Prevotella"
"37437" "3f8f2b905cb6ae975788d1359b79d4fa" 1849 "animal_parasites_or_symbionts" 1634 "Prevotella"
"37633" "405bf4ad759f9e185d96f892b5eed1c1" 1866 "mammal_gut" 10875 "Roseburia"
"37640" "405bf4ad759f9e185d96f892b5eed1c1" 1865 "human_gut" 10875 "Roseburia"
"37654" "405bf4ad759f9e185d96f892b5eed1c1" 1864 "human_associated" 10875 "Roseburia"
"37717" "405bf4ad759f9e185d96f892b5eed1c1" 1863 "fermentation" 10875 "Roseburia"
"37759" "405bf4ad759f9e185d96f892b5eed1c1" 1862 "chemoheterotrophy" 10875 "Roseburia"
"37913" "405bf4ad759f9e185d96f892b5eed1c1" 1861 "animal_parasites_or_symbionts" 10875 "Roseburia"
"38809" "414b76ab619b0b867eec92095fd55310" 1894 "fermentation" 2044 "Roseburia"
"38816" "414b76ab619b0b867eec92095fd55310" 1895 "human_associated" 2044 "Roseburia"
"38823" "414b76ab619b0b867eec92095fd55310" 1897 "mammal_gut" 2044 "Roseburia"
"38851" "414b76ab619b0b867eec92095fd55310" 1893 "chemoheterotrophy" 2044 "Roseburia"
"38886" "414b76ab619b0b867eec92095fd55310" 1896 "human_gut" 2044 "Roseburia"
"38984" "414b76ab619b0b867eec92095fd55310" 1892 "animal_parasites_or_symbionts" 2044 "Roseburia"
"39985" "4411f622921d55b469e6c4bc3c3517ea" 1988 "fermentation" 6185 "Alistipes"
"40020" "4411f622921d55b469e6c4bc3c3517ea" 1987 "chemoheterotrophy" 6185 "Alistipes"
"40377" "458989c990715e2bb268de27619e7a16" 2017 "chemoheterotrophy" 2990 "Alistipes"
"40391" "458989c990715e2bb268de27619e7a16" 2018 "fermentation" 2990 "Alistipes"
"40769" "4724b6bc3cbf6548b720d6fdc9bc76c3" 2056 "animal_parasites_or_symbionts" 2105 "Prevotella"
"40965" "48dbfd9cf12f70cbc3a34202b0360daa" 2094 "animal_parasites_or_symbionts" 10149 "Prevotella"
"41161" "492ab1f4d88ee1a98fbdf432e888ac28" 2108 "animal_parasites_or_symbionts" 4754 "Prevotella"
"41357" "4a27cc457a6a7d688f989594a2a1ca33" 2132 "human_gut" 8434 "Roseburia"
"41364" "4a27cc457a6a7d688f989594a2a1ca33" 2131 "human_associated" 8434 "Roseburia"
"41378" "4a27cc457a6a7d688f989594a2a1ca33" 2133 "mammal_gut" 8434 "Roseburia"
"41574" "4a27cc457a6a7d688f989594a2a1ca33" 2130 "fermentation" 8434 "Roseburia"
"41945" "4a27cc457a6a7d688f989594a2a1ca33" 2129 "chemoheterotrophy" 8434 "Roseburia"
"42085" "4a27cc457a6a7d688f989594a2a1ca33" 2128 "animal_parasites_or_symbionts" 8434 "Roseburia"
"42533" "4ad330db12ca4d7c26e0517ec860ee17" 2140 "chemoheterotrophy" 6096 "Alistipes"
"42554" "4ad330db12ca4d7c26e0517ec860ee17" 2141 "fermentation" 6096 "Alistipes"
"42925" "4b6d087bf99c57ce2df4a9822965f759" 2170 "animal_parasites_or_symbionts" 2671 "Prevotella"
"43121" "503cbb23d6a02501b5aca2599fd8f746" 2304 "fermentation" 1065 "Alistipes"
"43128" "503cbb23d6a02501b5aca2599fd8f746" 2303 "chemoheterotrophy" 1065 "Alistipes"
"43513" "522955b58b34781600d5fd96781cc29d" 2384 "fermentation" 1100 "Succinispira"
"43541" "522955b58b34781600d5fd96781cc29d" 2383 "chemoheterotrophy" 1100 "Succinispira"
"43905" "5269b610c728cbb45f0b91615275924d" 2393 "fermentation" 646 "Succinispira"
"43926" "5269b610c728cbb45f0b91615275924d" 2392 "chemoheterotrophy" 646 "Succinispira"
"44297" "54d4c3ceba5618e85b918dbbde69e4fb" 2476 "animal_parasites_or_symbionts" 3315 "Prevotella"
"44493" "569a96c8605a632a2710007d45936046" 2514 "chemoheterotrophy" 2722 "Alistipes"
"44542" "569a96c8605a632a2710007d45936046" 2515 "fermentation" 2722 "Alistipes"
"44885" "56ea8756849051be07dce42ecff97f8a" 2520 "fermentation" 2668 "Succinispira"
"44892" "56ea8756849051be07dce42ecff97f8a" 2519 "chemoheterotrophy" 2668 "Succinispira"
"45277" "56f80773926be4b667861b64c3a7af65" 2523 "animal_parasites_or_symbionts" 9050 "Prevotella"
"45473" "583bd7fc7943690a5dbf6438af36d02d" 2547 "fermentation" 10846 "Alistipes"
"45487" "583bd7fc7943690a5dbf6438af36d02d" 2546 "chemoheterotrophy" 10846 "Alistipes"
"45865" "58523fb365ad48ae5b284eb7deeee584" 2550 "chemoheterotrophy" 6839 "Succinispira"
"45900" "58523fb365ad48ae5b284eb7deeee584" 2551 "fermentation" 6839 "Succinispira"
"46257" "5881bb20a5699e35017633aa882befb5" 2557 "chemoheterotrophy" 63 "Succinispira"
"46264" "5881bb20a5699e35017633aa882befb5" 2558 "fermentation" 63 "Succinispira"
"46649" "596dda86a235134d049c9736b724cb55" 2577 "chemoheterotrophy" 758 "Alistipes"
"46656" "596dda86a235134d049c9736b724cb55" 2578 "fermentation" 758 "Alistipes"
"47041" "59b4e288485540cad3e906f879aa5706" 2591 "chemoheterotrophy" 7223 "Alistipes"
"47048" "59b4e288485540cad3e906f879aa5706" 2592 "fermentation" 7223 "Alistipes"
"47433" "5d75e8520c412922e7f4ca7995c4895c" 2706 "animal_parasites_or_symbionts" 3555 "Prevotella"
"47629" "5db4657f39873485bd531c7c7cd9e5c5" 2710 "fermentation" 9020 "Alistipes"
"47643" "5db4657f39873485bd531c7c7cd9e5c5" 2709 "chemoheterotrophy" 9020 "Alistipes"
"48021" "5fe20dee7aca3384ca3538a216129b15" 2793 "fermentation" 2502 "Alistipes"
"48028" "5fe20dee7aca3384ca3538a216129b15" 2792 "chemoheterotrophy" 2502 "Alistipes"
"48413" "5ff49868cf361ae3380dd7119efe87d7" 2795 "fermentation" 8171 "Alistipes"
"48427" "5ff49868cf361ae3380dd7119efe87d7" 2794 "chemoheterotrophy" 8171 "Alistipes"
"48805" "603e795eac96e5364c2b0d190e36bd7c" 2799 "fermentation" 5244 "Succinispira"
"48819" "603e795eac96e5364c2b0d190e36bd7c" 2798 "chemoheterotrophy" 5244 "Succinispira"
"49197" "60f0fedf192234f8bbb6699392a21a0b" 2828 "chemoheterotrophy" 1606 "Alistipes"
"49204" "60f0fedf192234f8bbb6699392a21a0b" 2829 "fermentation" 1606 "Alistipes"
"49589" "61b0be3691aa0e65cc95239811cf2289" 2840 "fermentation" 5475 "Succinispira"
"49603" "61b0be3691aa0e65cc95239811cf2289" 2839 "chemoheterotrophy" 5475 "Succinispira"
"49981" "61eaa5ecf3c57f9e6860e67bfb6573e7" 2844 "animal_parasites_or_symbionts" 913 "Prevotella"
"50177" "629d11e2430971ffbda8e13b3342515d" 2863 "mammal_gut" 6356 "Roseburia"
"50191" "629d11e2430971ffbda8e13b3342515d" 2861 "human_associated" 6356 "Roseburia"
"50198" "629d11e2430971ffbda8e13b3342515d" 2862 "human_gut" 6356 "Roseburia"
"50233" "629d11e2430971ffbda8e13b3342515d" 2859 "chemoheterotrophy" 6356 "Roseburia"
"50254" "629d11e2430971ffbda8e13b3342515d" 2860 "fermentation" 6356 "Roseburia"
"50310" "629d11e2430971ffbda8e13b3342515d" 2858 "animal_parasites_or_symbionts" 6356 "Roseburia"
"51353" "63d73a9392d94411e9dc20675a52d51c" 2883 "chemoheterotrophy" 883 "Succinispira"
"51367" "63d73a9392d94411e9dc20675a52d51c" 2884 "fermentation" 883 "Succinispira"
"51745" "6521d0df0a8a0e5e3d5c7c8dfb24cd98" 2921 "fermentation" 8685 "Alistipes"
"51759" "6521d0df0a8a0e5e3d5c7c8dfb24cd98" 2920 "chemoheterotrophy" 8685 "Alistipes"
"52137" "6535f2cafdd3081e5c172c6b6d88248e" 2925 "fermentation" 3852 "[Clostridium]"
"52144" "6535f2cafdd3081e5c172c6b6d88248e" 2924 "chemoheterotrophy" 3852 "[Clostridium]"
"52529" "65f4d0376825a7743a48a2d037c77f60" 2948 "fermentation" 2058 "Succinispira"
"52557" "65f4d0376825a7743a48a2d037c77f60" 2947 "chemoheterotrophy" 2058 "Succinispira"
